"x"
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeGilvibacter"	60
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeKordia"	43
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeLeeuwenhoekiella"	82
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeLutibacter"	63
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeMaribacter"	83
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeNS2b.marine.group"	159
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeNS4.marine.group"	184
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeNS5.marine.group"	214
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeOchrovirga"	44
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaePolaribacter"	232
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaePseudofulvibacter"	174
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaePsychroflexus"	44
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaePsychroserpens"	82
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeTenacibaculum"	215
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeUlvibacter"	127
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeuncultured"	214
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesFlavobacteriaceaeWinogradskyella"	86
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesNS7.marine.group"	114
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesNS9.marine.group"	224
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesWeeksellaceaeChryseobacterium"	36
"spc.pres29.BacteroidotaBacteroidiaFlavobacterialesWeeksellaceaeEmpedobacter"	50
"spc.pres29.BacteroidotaBacteroidiaSphingobacterialesKD1.131"	29
"spc.pres29.BacteroidotaBacteroidiaSphingobacterialesKD3.93"	82
"spc.pres29.BacteroidotaBacteroidiaSphingobacterialesLentimicrobiaceae"	159
"spc.pres29.BacteroidotaBacteroidiaSphingobacterialesLentimicrobiaceaeLentimicrobium"	30
"spc.pres29.BacteroidotaBacteroidiaSphingobacterialesNS11.12.marine.group"	31
"spc.pres29.BacteroidotaRhodothermiaRhodothermalesRhodothermaceaeuncultured"	120
"spc.pres29.BdellovibrionotaBdellovibrioniaBacteriovoracalesBacteriovoracaceae"	30
"spc.pres29.BdellovibrionotaBdellovibrioniaBacteriovoracalesBacteriovoracaceaeHalobacteriovorax"	61
"spc.pres29.BdellovibrionotaBdellovibrioniaBacteriovoracalesBacteriovoracaceaePeredibacter"	113
"spc.pres29.BdellovibrionotaBdellovibrioniaBacteriovoracalesBacteriovoracaceaeuncultured"	90
"spc.pres29.BdellovibrionotaBdellovibrioniaBdellovibrionalesBdellovibrionaceaeBdellovibrio"	47
"spc.pres29.BdellovibrionotaBdellovibrioniaBdellovibrionalesBdellovibrionaceaeOM27.clade"	174
"spc.pres29.BdellovibrionotaOligoflexia0319.6G20"	72
"spc.pres29.BdellovibrionotaOligoflexia053A03.B.DI.P58"	59
"spc.pres29.BdellovibrionotaOligoflexiaOligoflexalesOligoflexaceaeuncultured"	127
"spc.pres29.CalditrichotaCalditrichiaCalditrichalesCalditrichaceaeSM23.31"	87
"spc.pres29.CampylobacterotaCampylobacteriaCampylobacteralesArcobacteraceaeArcobacter"	33
"spc.pres29.CampylobacterotaCampylobacteriaCampylobacteralesArcobacteraceaeuncultured"	132
"spc.pres29.CampylobacterotaCampylobacteriaCampylobacteralesSulfurimonadaceaeSulfurimonas"	62
"spc.pres29.CampylobacterotaCampylobacteriaCampylobacteralesSulfurovaceaeSulfurovum"	53
"spc.pres29.ChloroflexiAnaerolineaeAnaerolinealesAnaerolineaceaeuncultured"	113
"spc.pres29.ChloroflexiDehalococcoidiaS085"	131
"spc.pres29.ChloroflexiDehalococcoidiaSAR202.clade"	236
"spc.pres29.ChloroflexiJG30.KF.CM66"	128
"spc.pres29.ChloroflexiKD4.96"	64
"spc.pres29.ChloroflexiN9D0"	82
"spc.pres29.ChloroflexiTK17"	79
"spc.pres29.CyanobacteriaCyanobacteriiaSynechococcalesCyanobiaceaeCyanobium.PCC.6307"	50
"spc.pres29.CyanobacteriaCyanobacteriiaSynechococcalesCyanobiaceaeProchlorococcus.MIT9313"	195
"spc.pres29.CyanobacteriaCyanobacteriiaSynechococcalesCyanobiaceaeSynechococcus.CC9902"	169
"spc.pres29.DadabacteriaDadabacteriiaDadabacteriales"	186
"spc.pres29.DependentiaeBabeliaeBabeliales"	43
"spc.pres29.DependentiaeBabeliaeBabelialesBabeliaceae"	32
"spc.pres29.DesulfobacterotaDesulfuromonadiaBradymonadales"	51
"spc.pres29.DesulfobacterotaDesulfuromonadiaDesulfuromonadalesGeopsychrobacteraceaeGeopsychrobacter"	70
"spc.pres29.DesulfobacterotaDesulfuromonadiaPB19"	138
"spc.pres29.Desulfobacterotauncultured"	69
"spc.pres29.ElusimicrobiotaElusimicrobiaLineage.IV"	37
"spc.pres29.FibrobacterotaFibrobacteriaFibrobacteralesFibrobacteraceaeuncultured"	40
"spc.pres29.FirmicutesBacilliLactobacillalesStreptococcaceaeStreptococcus"	104
"spc.pres29.FirmicutesBacilliPaenibacillalesPaenibacillaceaePaenibacillus"	66
"spc.pres29.FirmicutesBacilliStaphylococcalesGemellaceaeGemella"	29
"spc.pres29.FirmicutesBacilliStaphylococcalesStaphylococcaceaeStaphylococcus"	124
"spc.pres29.FirmicutesClostridiaPeptostreptococcales.TissierellalesFamily.XIAnaerococcus"	35
"spc.pres29.FirmicutesNegativicutesVeillonellales.SelenomonadalesVeillonellaceaeVeillonella"	58
"spc.pres29.FusobacteriotaFusobacteriiaFusobacterialesFusobacteriaceaeFusobacterium"	30
"spc.pres29.FusobacteriotaFusobacteriiaFusobacterialesLeptotrichiaceaeLeptotrichia"	38
"spc.pres29.GemmatimonadotaBD2.11.terrestrial.group"	198
"spc.pres29.GemmatimonadotaGemmatimonadetesGemmatimonadalesGemmatimonadaceaeuncultured"	116
"spc.pres29.GemmatimonadotaPAUC43f.marine.benthic.group"	32
