"sn"	"h"	"s"	"i"	"j"
"St19_LV_dA_M3_t2"	190	2.61380096168604	0.841096021767687	6.29310865042049	0.498149222442922
"St19_LV_dA_M4_t2"	177	3.3955466839309	0.934117086268972	15.1784422298409	0.655998543195633
"St19_LV_dA_M1_t3"	170	2.94773429124995	0.894000486084086	9.43400552565998	0.573958329436109
"St19_LV_dA_M2_t3"	157	2.92672618348505	0.899605440769999	9.96069914216196	0.5788338415805
"St19_LV_dA_M3_t3"	80	3.80860899497622	0.963543927077272	27.4302721008813	0.869143278326893
"St19_LV_dA_M4_t3"	138	3.17457792324451	0.902914036976329	10.3001501850086	0.644289522337275
"St19_LV_dA_M1_t4"	142	2.1291015303504	0.708298565958275	3.42816278324144	0.429615784732597
"St19_LV_dA_M2_t4"	154	1.98636673184049	0.719724184741013	3.56791398171817	0.394358829362153
"St19_LV_dA_M3_t4"	167	2.40205535669126	0.77341046413109	4.41326646513163	0.469335338167787
"St19_LV_dA_M4_t4"	143	1.71945338856839	0.543421955266772	2.19020605904142	0.346465286880912
"St19_LV_dB_M1_t0"	249	3.06918403133735	0.909774323677919	11.0833195245915	0.556268279753493
"St19_LV_dB_M4_t0"	213	3.31812672262295	0.918461651974914	12.2641680168985	0.618904290246582
"St19_LV_dB_M1_t1"	34	1.50955762385712	0.576349506416011	2.36043629157663	0.428078074637997
"St19_LV_dB_M2_t1"	58	3.51596304526312	0.946435986160916	18.6692506466036	0.865906265924902
"St19_LV_dB_M4_t1"	110	3.18642656584536	0.946665328494207	18.7495295605484	0.677893814648066
"St19_LV_dB_M1_t2"	35	1.79066652125143	0.719106307802219	3.56006570377481	0.503654351214571
"St19_LV_dB_M2_t2"	92	1.41869251440981	0.64065750039613	2.78286036609189	0.313745875163333
"St19_LV_dB_M4_t2"	88	3.17636702073585	0.944570146035322	18.0408196752104	0.709432225528475
"St19_LV_dB_M2_t3"	150	2.01680878776706	0.746352256873033	3.94247544910911	0.402505604457652
"St19_LV_dB_M1_t3"	156	1.73838598942513	0.700419411953519	3.33799999032262	0.344244664982431
"St19_LV_dB_M3_t3"	105	1.37681516824868	0.582283402629933	2.39396759979367	0.295837322336035
"St19_LV_dB_M4_t3"	240	3.27970078332429	0.920287767667501	12.5451260206684	0.598415773999646
"St19_LV_dB_M1_t4"	126	2.14503893088971	0.753625947298584	4.05886898005413	0.443530582410119
"St19_LV_dB_M2_t4"	203	2.21813626043644	0.768328361093947	4.3164541189503	0.417476052911554
"St19_LV_dB_M3_t4"	338	2.4740555198011	0.818087935789234	5.49716152328076	0.424873092915211
"St19_LV_dB_M4_t4"	214	3.41429686784686	0.939549938259025	16.5425802918935	0.63628627080864
"St19_LV_dC_M1_t0"	87	2.27973164224331	0.761991819142444	4.20153625138828	0.510474371991806
"St19_LV_dC_M2_t0"	462	3.54300393830325	0.905113987807689	10.5389611903306	0.577453584339582
"St19_LV_dC_M1_t1"	97	2.1426225113895	0.6851848851054	3.17646756044353	0.468362377745329
"St19_LV_dC_M3_t1"	240	3.39191685253598	0.924657778467302	13.2727702960816	0.618890771674419
"St19_LV_dC_M4_t1"	334	3.5572490643175	0.932626460935924	14.8426223988167	0.612142962736022
"St19_LV_dC_M1_t2"	136	1.30169456466045	0.648845906497463	2.84775264905968	0.264967638667218
"St19_LV_dC_M2_t2"	159	1.10714924758681	0.549400225121041	2.21926431336683	0.218419840544998
"St19_LV_dC_M3_t2"	259	3.68640897411963	0.927522303213261	13.7973479337022	0.66340166245708
"St19_LV_dC_M4_t2"	258	2.88620229293462	0.812039083272645	5.32025496263428	0.519759283098647
"St19_LV_dC_M2_t3"	211	1.42078328823768	0.620131496455905	2.63248990287482	0.265474766483556
"St19_LV_dC_M3_t3"	145	1.49484851723837	0.688306189568409	3.20827673355251	0.300367388453316
"St19_LV_dC_M4_t3"	105	1.67374626581912	0.509979422535384	2.04073062640356	0.35963913310144
"St19_LV_dC_M1_t4"	278	2.3045699477398	0.816673387421355	5.45474541821367	0.409510502072242
"St19_LV_dC_M3_t4"	361	2.08790718526891	0.757114930584745	4.11717361798935	0.354550934837166
"St19_LV_dC_M4_t4"	142	2.19004296402486	0.77720526283006	4.48843636390404	0.44191270973949
"St20_LV_dA_M1_t0"	83	3.35217594357704	0.936544235709325	15.759009621557	0.758609834820126
"St20_LV_dA_M2_t0"	224	3.44440812833443	0.941820960394957	17.1883208590008	0.636480674332671
"St20_LV_dA_M3_t0"	162	3.58467508001466	0.933224998269479	14.9756641570094	0.704591096426073
"St20_LV_dA_M1_t1"	59	1.91378290654417	0.701452111198353	3.34954637935622	0.469347720988928
"St20_LV_dA_M2_t1"	275	2.24160825580459	0.703905221245683	3.37729697297278	0.399091972385317
"St20_LV_dA_M3_t1"	310	2.66049593910768	0.807691052537436	5.19996606083378	0.463777984682033
"St20_LV_dA_M4_t1"	243	3.47762861144876	0.938268076965489	16.199074171737	0.633094795556096
"St20_LV_dA_M1_t2"	94	3.24501602733425	0.920082872747696	12.5129622945896	0.714242897026574
"St20_LV_dA_M2_t2"	108	1.08454908882095	0.331264035417703	1.49535848670053	0.231635773584903
"St20_LV_dA_M3_t2"	352	3.52179882995285	0.924528298068447	13.2499993296418	0.600617386135926
"St20_LV_dA_M4_t2"	221	3.3812978001858	0.931306203737276	14.5573553130683	0.626379378901475
"St20_LV_dA_M1_t3"	363	3.29154148331025	0.892197617811629	9.27623285960994	0.558418142746562
"St20_LV_dA_M2_t3"	177	3.6872143576352	0.929577174471472	14.1999414606689	0.712346927375638
"St20_LV_dA_M3_t3"	425	3.94091032096639	0.947681147803928	19.1135691634128	0.651165277141277
"St20_LV_dA_M4_t3"	201	3.29495392802722	0.911602899180833	11.3125882040599	0.621301996613488
"St20_LV_dA_M1_t4"	185	3.26112349538371	0.893814467320014	9.41747877287316	0.624693719098119
"St20_LV_dA_M2_t4"	376	2.75727318934672	0.765055477387105	4.25632395630539	0.465002401122586
"St20_LV_dA_M3_t4"	507	4.38088936758017	0.975495943798079	40.809570128296	0.703360621030335
"St20_LV_dA_M4_t4"	112	3.08153613954285	0.901583528976509	10.1609008085782	0.653075527534683
"St20_LV_dB_M1_t0"	132	3.19528078056078	0.860046749588412	7.14524312267919	0.654394921444667
"St20_LV_dB_M3_t0"	454	3.85690342500928	0.943085406320366	17.570186051558	0.630408981773619
"St20_LV_dB_M1_t1"	125	1.49879743831432	0.463855557591972	1.86516901212036	0.310418402751048
"St20_LV_dB_M2_t1"	259	3.41171038193165	0.933475989723066	15.0321665190821	0.613967238872637
"St20_LV_dB_M3_t1"	105	1.17227629883263	0.349785459095426	1.53795391688535	0.251887899902919
"St20_LV_dB_M4_t1"	125	3.61451259930114	0.944314424510233	17.9579719021448	0.748607649783889
"St20_LV_dB_M1_t2"	181	1.151430133294	0.498450882535689	1.99382266896553	0.221492890419836
"St20_LV_dB_M2_t2"	201	1.76133270788765	0.595010105796279	2.46919741532358	0.33211982686703
"St20_LV_dB_M3_t2"	187	1.43064064135565	0.487076897683496	1.94960998146452	0.273487083932101
"St20_LV_dB_M4_t2"	220	3.04932870082927	0.903824074877409	10.3976124869644	0.565357669698844
"St20_LV_dB_M1_t3"	224	2.2982060538185	0.76544688062301	4.26342656476349	0.424677821091183
"St20_LV_dB_M2_t3"	214	3.37851446564823	0.921763709667333	12.7817921293037	0.629617884274958
"St20_LV_dB_M3_t3"	107	1.25794658103379	0.37463013365553	1.59905370216411	0.269204506648412
"St20_LV_dB_M4_t3"	240	3.02108360462453	0.897445590262314	9.75092151139872	0.55122835984647
"St20_LV_dB_M1_t4"	60	1.74292868747473	0.693984054124504	3.26780356866388	0.425691746502351
"St20_LV_dB_M2_t4"	108	0.645714333896538	0.173887391909904	1.21048872781632	0.137910345219678
"St20_LV_dB_M3_t4"	105	1.03443990114768	0.290356206860926	1.40915767835656	0.222270888301114
"St20_LV_dB_M4_t4"	238	3.18006969847737	0.919129274297559	12.3654139531212	0.581124342729887
"St20_LV_dC_M1_t0"	52	0.313312453120986	0.0850789052283096	1.0929904291359	0.0792946412410802
"St20_LV_dC_M2_t0"	97	1.35492798887399	0.402822446675244	1.67454385120899	0.296177834018546
"St20_LV_dC_M3_t0"	89	1.01468159671592	0.29900442437986	1.42654252719833	0.2260556465563
"St20_LV_dC_M4_t0"	99	2.30310054016157	0.74737640145326	3.95845837741474	0.501205760736384
"St20_LV_dC_M3_t1"	101	0.705883469067643	0.19887328332543	1.24824198118238	0.15295017031338
"St20_LV_dC_M2_t1"	104	0.688946573670063	0.193988218243373	1.24067665341143	0.14833948920997
"St20_LV_dC_M4_t1"	271	3.26227958120612	0.90204273768418	10.2085335620747	0.582329594482582
"St20_LV_dC_M1_t2"	31	0.416526098556815	0.118267593239803	1.13413093624897	0.121295180719598
"St20_LV_dC_M2_t2"	113	0.9170305348602	0.315285364959184	1.46046243036764	0.19398250577842
"St20_LV_dC_M3_t2"	112	0.568980509130589	0.17030864816206	1.20526747420567	0.120585068397912
"St20_LV_dC_M4_t2"	235	3.11393513169947	0.898889023267132	9.89012303423763	0.570361087601283
"St20_LV_dC_M1_t3"	48	1.19785646025596	0.401778730104076	1.6716222747713	0.309427605769051
"St20_LV_dC_M2_t3"	121	1.20483029636326	0.450442943549374	1.81964727458621	0.251226629876378
"St20_LV_dC_M3_t3"	88	1.13462335243711	0.40184459539017	1.67180634379169	0.253414786390008
"St20_LV_dC_M1_t4"	201	1.1128712425824	0.408667503536905	1.6910959671272	0.209844853704574
"St20_LV_dC_M2_t4"	149	1.52262325610342	0.548929283685015	2.21694728527155	0.304284491281273
"St20_LV_dC_M3_t4"	295	2.14966571554066	0.608709161481924	2.55564378605763	0.3779980711793
"St20_LV_dC_M4_t4"	247	3.1769366622856	0.904867027156224	10.5116025506967	0.57664053941604
