"sn"	"h"	"s"	"i"	"j"
"St18_dD_p3_10d"	290	3.17063855222845	0.877697830008738	8.17646980484029	0.559207255901545
"St18_dD_a1_1d"	357	3.68224302054676	0.946052820095235	18.5366501412184	0.626473042895417
"St18_dD_a2_1d"	361	3.56270703962175	0.939350636062626	16.4882190855717	0.604989110800037
"St18_dD_a3_1d"	49	3.3706664977302	0.945224083291655	18.2561983457898	0.866089962932402
"St18_dD_a1_3d"	357	3.1834419370997	0.883362106938834	8.57354307210946	0.541610248451118
"St18_dD_a2_3d"	242	3.3232973178763	0.915892813229475	11.8895903952698	0.605453638513631
"St18_dD_a3_3d"	384	3.34084669274839	0.912280331981736	11.399951944549	0.561426209560439
"St18_dD_a1_10d"	187	2.1597890550629	0.651843380110437	2.87227053248968	0.41287406040549
"St18_dD_a2_10d"	373	2.79013636402385	0.795157666973083	4.88180341057038	0.471181189590946
"St18_dD_a3_10d"	460	3.08476403153495	0.856493434794375	6.96832231032173	0.503123483829252
"St18_dD_f1_1d"	52	3.41913919630992	0.948408235111833	19.3829383849856	0.865332396539048
"St18_dD_f2_1d"	375	3.6317722559213	0.939417069459359	16.5062995645146	0.612758154903186
"St18_dD_f3_1d"	357	3.60268736359162	0.941719911872164	17.1585190092117	0.612937957292937
"St18_dD_f1_3d"	371	3.58205216448075	0.940950906884645	16.9350611032493	0.605464811136292
"St18_dD_f2_3d"	361	3.45035515019669	0.928147876320627	13.9174731210774	0.585910452654969
"St18_dD_f3_3d"	359	3.52656373323151	0.930013611651406	14.2884927140278	0.599417047097714
"St18_dD_f1_10d"	74	3.49525764611626	0.93771717934014	16.0557917802282	0.812082896152068
"St18_dD_f2_10d"	64	3.47717110143998	0.937122499557083	15.9039400891555	0.836082917394979
"St18_dD_f3_10d"	65	3.40570677226317	0.940808845606348	16.8944162391136	0.815857885736681
"St18_dD_n1_1d"	276	3.41539889329571	0.920209872545133	12.5328788397492	0.607678878232455
"St18_dD_n1_3d"	379	3.32255901022779	0.902460317049999	10.2522375484099	0.559585473749826
"St18_dD_n1_10d"	38	2.90490885295355	0.888920273975582	9.0025429103073	0.798581456328186
"St19_dD_T0_I"	75	3.44168182661032	0.936561661136113	15.7633383519956	0.797149114509399
"St19_dD_T0_II"	62	3.44937555770959	0.944311199039034	17.9569317842006	0.835779801648474
"St19_dD_T0_III"	75	3.48518394573956	0.942557415137032	17.4086873420747	0.807224908115604
"St19_dD_l1_2d"	75	3.34952776254085	0.92793518921368	13.876398051819	0.775804744439092
"St19_dD_l2_2d"	60	3.37890681918619	0.936126708984375	15.6559961777353	0.825261960207954
"St19_dD_l3_2d"	75	3.41179494569639	0.9355859375	15.5245603395998	0.790226830040281
"St19_dD_l1_3d"	236	3.81345383978184	0.947716972789466	19.1266660205652	0.697944954358632
"St19_dD_l3_3d"	124	3.74951124043746	0.956986716232228	23.2486318737946	0.777861456723188
"St19_dD_l1_10d"	196	2.34171257787585	0.774029840758859	4.42536308049801	0.443664590306047
"St19_dD_l2_10d"	184	1.54997877472196	0.605733722813997	2.53635691882476	0.297219150295461
"St19_dD_l3_10d"	190	1.3036617982562	0.455469978016896	1.83644603535015	0.248457369420722
"St19_dD_y1_2d"	81	3.3212489355266	0.926608977848844	13.6256448089849	0.755782765627235
"St19_dD_y2_2s"	43	2.96487757425899	0.90823268082615	10.8971255671699	0.78827966687762
"St19_dD_y3_2d"	57	3.30980105454403	0.935471072823103	15.4969258555723	0.818639397644036
"St19_dD_y1_3d"	198	3.78597854354515	0.941186524734098	17.0029061448741	0.715920455901774
"St19_dD_y2_3d"	75	3.67566456459547	0.959411837880439	24.637725577578	0.851343296828408
"St19_dD_y3_3d"	368	3.58019480096785	0.924434405268643	13.2335357586359	0.605982488471538
"St19_dD_y1_10d"	144	1.6970783925491	0.654764633770505	2.89657462073353	0.341477293059255
"St19_dD_y2_10d"	182	1.46967586729887	0.538599163550997	2.16731293271187	0.282412371019534
"St19_dD_y3_10d"	159	1.44804516189825	0.617119384438208	2.61178017208503	0.285672228972879
"St19_dD_c1_2d"	122	3.20958537390028	0.89785355169265	9.78986559563078	0.668103937100569
"St19_dD_c2_2d"	88	3.36785499930702	0.928168533176899	13.9214754233364	0.752200501962798
"St19_dD_c3_2d"	544	3.69805596838583	0.934292704274805	15.2190101413131	0.587090929527918
"St19_dD_c1_3d"	395	3.74376315019434	0.940653448966036	16.850178865958	0.626164020756509
"St19_dD_c2_3d"	426	3.48833050277345	0.927602205225715	13.8125754122443	0.576160781084197
"St19_dD_c3_3d"	334	3.39474273561322	0.917941449957805	12.186420543451	0.58417834633785
"St19_dD_c1_10d"	172	1.63796156837773	0.566833767404127	2.30858253656388	0.318205599977973
"St19_dD_c2_10d"	212	1.98181304531357	0.632975115936822	2.72461090084526	0.369976874018504
"St19_dD_c3_10d"	30	3.19495823890756	0.949804200782328	19.9219858152581	0.939362783275515
"St19_dD_p1_2d"	315	3.66877669619263	0.9346260703759	15.2966175622302	0.637762776158806
"St19_dD_p2_2d"	456	3.40932291355562	0.919156444958144	12.3695698374751	0.556852089439373
"St19_dD_p3_2d"	336	3.47657691234631	0.924089712858146	13.1734450975175	0.597646635373615
"St19_dD_p1_3d"	302	3.45678741361266	0.929348404839177	14.1539620970158	0.605346570947293
"St19_dD_p2_3d"	304	3.38527237141914	0.922898013581744	12.9698344550462	0.59213852866
"St19_dD_p3_3d"	298	3.5890221756051	0.936336264564305	15.7075294617306	0.629974246360245
"St19_dD_p1_10d"	250	2.55649975327374	0.834779223850788	6.05250757989961	0.463011473105481
"St19_dD_p2_10d"	167	2.09890922069389	0.75205636203821	4.0331746691323	0.410103899618192
"St19_dD_p3_10d"	188	1.72633903339286	0.672495992398056	3.05339775022058	0.329677870135296
"St19_dD_a1_2d"	173	3.68439544317231	0.942217733433246	17.3063477675236	0.714959628348253
"St19_dD_a2_2d"	389	3.4719211308066	0.926862558421793	13.6728873531991	0.582187463393416
"St19_dD_a3_2d"	287	3.3497512905198	0.918839672486182	12.3212908404016	0.59188299614971
"St19_dD_a1_3d"	304	3.48346308176384	0.926419116310454	13.5904864124659	0.609313661521529
"St19_dD_a2_3d"	299	3.45912628653841	0.926160336974844	13.5428570368653	0.606817038359155
"St19_dD_a3_3d"	270	3.49031189859096	0.935721614717166	15.5573291954964	0.623445664537838
"St19_dD_a1_10d"	302	3.05675037334435	0.891802661993318	9.24237156313623	0.535292783542056
"St19_dD_a2_10d"	230	1.91015654952456	0.588410525012401	2.42960537324267	0.351255735897459
"St19_dD_a3_10d"	125	1.42743354660081	0.654558425408561	2.89484553555177	0.295638109755137
"St19_dD_f1_2d"	541	3.58592566316884	0.928118033301998	13.9116950458703	0.569789728649082
"St19_dD_f3_2d"	305	3.39594101529297	0.913561840038551	11.5689644532692	0.593663623227723
"St19_dD_f1_3d"	296	3.58598496527647	0.929337396841187	14.1517571572124	0.630186017959112
"St19_dD_f2_3d"	70	3.52679210790337	0.945079271394467	18.2080614258141	0.830127352620533
"St19_dD_f3_3d"	287	3.48989332903713	0.931619235534817	14.6239956195454	0.616645338917937
"St19_dD_f1_10d"	250	2.42004719577995	0.803437774068289	5.08744747501697	0.438298347444779
"St19_dD_f2_10d"	190	1.89654261424657	0.668275483558093	3.01454957482808	0.361451098406274
"St19_dD_f3_10d"	162	1.52120436895419	0.51575497314822	2.06507025276294	0.299002567955247
"St19_dD_n1_1d"	74	3.37575670274652	0.942366938994292	17.3511519698904	0.784318226988856
"St19_dD_n1_3d"	270	3.45580036046436	0.929718729504459	14.2285418711013	0.617281152755882
"St19_dD_n0_10d"	154	1.58149595307185	0.644235902453113	2.81085136722715	0.3139787244204
"St20_dD_T0_I"	261	2.86316646573749	0.869092505097672	7.638982021206	0.514539664904397
"St20_dD_T0_II"	170	3.3619461766562	0.921391864038698	12.7213295134272	0.6546102262119
"St20_dD_T0_III"	317	3.60073505792366	0.933558344196193	15.0507988987038	0.625246826444723
"St20_dD_l1_3d"	205	2.25591739682785	0.727923719582298	3.67543983791884	0.423804840807944
"St20_dD_l2_3d"	173	3.29190372995314	0.924373695385892	13.2229123861416	0.638796324560391
"St20_dD_l3_3d"	156	3.20324834927368	0.921923457396089	12.8079441871944	0.634324690580309
"St20_dD_l1_10d"	105	2.20171808601131	0.732488088763425	3.73815130465592	0.473084839654207
"St20_dD_l2_10d"	165	2.69735021045294	0.832616506440493	5.9743047461516	0.528276344555703
"St20_dD_l3_10d"	115	1.83844322807105	0.673171807893141	3.05971156757812	0.387454062215473
"St20_dD_f1_3d"	249	3.2227045885095	0.911362440813537	11.2818991088906	0.584092814018302
"St20_dD_f2_3d"	320	3.52612105164417	0.92693915829866	13.6872225492258	0.611290712534098
"St20_dD_f3_3d"	218	3.37106012806409	0.923261779285169	13.0313159555278	0.626068013574875
"St20_dD_f1_10d"	114	1.67021439824924	0.587236390406841	2.42269419289566	0.352648736417584
"St20_dD_f2_10d"	141	2.75104685838359	0.862505211599035	7.27300293800068	0.5559063117474
"St20_dD_f3_10d"	28	3.02942590771773	0.932098765451481	14.7272727314767	0.909135648327434
"St20_dD_a1_3d"	158	3.15853578434455	0.910475098016509	11.1700764574353	0.623896591321079
"St20_dD_a2_3d"	170	2.9858426210034	0.894290545150026	9.45989175158678	0.581378466776105
"St20_dD_a3_3d"	234	3.44313692423237	0.92153920485531	12.745218782908	0.631152016796834
"St20_dD_a1_10d"	101	1.46823584305379	0.524050964061479	2.10106529164011	0.318135970165022
"St20_dD_a2_10d"	216	2.22358697040969	0.756099164658493	4.10002695808652	0.413669172415514
"St20_dD_a3_10d"	129	1.7132816620152	0.592718723556478	2.45530560288025	0.352540698994375
"St20_dD_y1_3d"	174	3.28455269057688	0.919818631933649	12.4717253411352	0.636657779395572
"St20_dD_y2_3d"	179	3.18014338658465	0.920771322151499	12.6216923865898	0.613053184323394
"St20_dD_y3_3d"	156	3.27992338910498	0.922126676871824	12.8413680042143	0.64950829972109
"St20_dD_y1_10d"	150	2.63956510733149	0.843443195316897	6.38745790720605	0.526792502827243
"St20_dD_y2_10d"	80	3.13089199939634	0.869178716234644	7.64401610515931	0.714484931383661
"St20_dD_y3_10d"	123	2.32377619679781	0.801602738790094	5.04039216016188	0.482894258654805
"St20_dD_c2_3d"	269	3.12698969927396	0.890752373914549	9.15351697635812	0.558918858741289
"St20_dD_c3_3d"	196	3.36398515371203	0.922242102020194	12.8604299496329	0.637345978801161
"St20_dD_c1_10d"	134	1.25456836849617	0.412828326734695	1.70307943235566	0.256147285280491
"St20_dD_c2_10d"	133	2.38211150055989	0.76031514963559	4.17214520850871	0.487104588670968
"St20_dD_c3_10d"	140	2.34012594967101	0.785885519914359	4.67039874930469	0.473552262495628
"St20_dD_n1_3d"	161	2.98670221457041	0.896033165648862	9.61845194422866	0.587771017624878
"St20_dD_n1_10d"	144	2.33702803837341	0.810519233764147	5.27758051577259	0.470244634455945
"St20_dD_p1_3d"	198	3.49011012630539	0.933223996453748	14.9754394826482	0.659972370163581
"St20_dD_p3_3d"	168	3.09065759011313	0.890830749881947	9.16008856815105	0.603177071996723
"St20_dD_p1_10d"	110	1.73584439545167	0.565542544373341	2.30172134704791	0.369290851225381
"St20_dD_p2_10d"	170	2.65806681447647	0.82071387514102	5.5776764698694	0.517556685110705
"St20_dD_p3_10d"	125	2.06672405676984	0.690124255450151	3.22709995082926	0.428042618855288
